key,team_name
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6683,Leiknir Reykjavik
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
6434,Fylkir
4516,HK Kopavogs
4516,HK Kopavogs
6434,Fylkir
6434,Fylkir
4516,HK Kopavogs
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
6434,Fylkir
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
4516,HK Kopavogs
6434,Fylkir
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
6434,Fylkir
4516,HK Kopavogs
6434,Fylkir
4516,HK Kopavogs
4201,Grorud
8421,Skeid
4393,Stjørdals Blink
6541,Mjøndalen
4201,Grorud
8421,Skeid
6541,Mjøndalen
4393,Stjørdals Blink
6541,Mjøndalen
4393,Stjørdals Blink
4201,Grorud
8421,Skeid
4201,Grorud
4393,Stjørdals Blink
6541,Mjøndalen
8421,Skeid
6541,Mjøndalen
4393,Stjørdals Blink
4201,Grorud
8421,Skeid
6541,Mjøndalen
6541,Mjøndalen
4393,Stjørdals Blink
8421,Skeid
4201,Grorud
4201,Grorud
6541,Mjøndalen
8421,Skeid
4393,Stjørdals Blink
8421,Skeid
4201,Grorud
6541,Mjøndalen
4393,Stjørdals Blink
6541,Mjøndalen
4201,Grorud
4393,Stjørdals Blink
8421,Skeid
4393,Stjørdals Blink
4201,Grorud
8421,Skeid
8421,Skeid
4393,Stjørdals Blink
4201,Grorud
6541,Mjøndalen
6541,Mjøndalen
8421,Skeid
4201,Grorud
4393,Stjørdals Blink
4201,Grorud
8421,Skeid
6541,Mjøndalen
4393,Stjørdals Blink
4393,Stjørdals Blink
6541,Mjøndalen
8421,Skeid
4201,Grorud
4393,Stjørdals Blink
8421,Skeid
4201,Grorud
6541,Mjøndalen
4201,Grorud
6541,Mjøndalen
8421,Skeid
4393,Stjørdals Blink
4201,Grorud
6541,Mjøndalen
4393,Stjørdals Blink
8421,Skeid
6541,Mjøndalen
8421,Skeid
4393,Stjørdals Blink
4201,Grorud
4393,Stjørdals Blink
4201,Grorud
6541,Mjøndalen
8421,Skeid
4201,Grorud
6541,Mjøndalen
8421,Skeid
4393,Stjørdals Blink
4393,Stjørdals Blink
6541,Mjøndalen
4201,Grorud
8421,Skeid
4393,Stjørdals Blink
6541,Mjøndalen
8421,Skeid
4201,Grorud
6541,Mjøndalen
4201,Grorud
8421,Skeid
4393,Stjørdals Blink
4393,Stjørdals Blink
4201,Grorud
6541,Mjøndalen
8421,Skeid
8421,Skeid
4393,Stjørdals Blink
6541,Mjøndalen
4201,Grorud
4393,Stjørdals Blink
8421,Skeid
6541,Mjøndalen
4201,Grorud
6541,Mjøndalen
8421,Skeid
4393,Stjørdals Blink
4201,Grorud
6541,Mjøndalen
4201,Grorud
8421,Skeid
4393,Stjørdals Blink
4393,Stjørdals Blink
6541,Mjøndalen
4201,Grorud
8421,Skeid
4201,Grorud
6541,Mjøndalen
4393,Stjørdals Blink
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
2303,Jerv
8421,Skeid
6541,Mjøndalen
6541,Mjøndalen
8421,Skeid
2303,Jerv
2303,Jerv
6541,Mjøndalen
8421,Skeid
6541,Mjøndalen
8421,Skeid
2303,Jerv
6541,Mjøndalen
2303,Jerv
8421,Skeid
2303,Jerv
8421,Skeid
6541,Mjøndalen
2303,Jerv
8421,Skeid
6541,Mjøndalen
2303,Jerv
8421,Skeid
6541,Mjøndalen
6541,Mjøndalen
2303,Jerv
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
8421,Skeid
2303,Jerv
6541,Mjøndalen
6541,Mjøndalen
2303,Jerv
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
8421,Skeid
2303,Jerv
6541,Mjøndalen
6541,Mjøndalen
2303,Jerv
8421,Skeid
2303,Jerv
6541,Mjøndalen
8421,Skeid
8421,Skeid
6541,Mjøndalen
2303,Jerv
2303,Jerv
6541,Mjøndalen
8421,Skeid
2303,Jerv
8421,Skeid
6541,Mjøndalen
2303,Jerv
6541,Mjøndalen
8421,Skeid
6541,Mjøndalen
8421,Skeid
2303,Jerv
2303,Jerv
6541,Mjøndalen
8421,Skeid
8421,Skeid
2303,Jerv
6541,Mjøndalen
2303,Jerv
8421,Skeid
6541,Mjøndalen
2303,Jerv
8421,Skeid
6541,Mjøndalen
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
2303,Jerv
839074,FC Motown
741364,West Chester United
1128320,Cleveland SC
824154,Chicago FC United
727433,Brave SC
1334305,Orlando FC Wolves
1334275,Hartford City FC
1334280,Oyster Bay United FC
1128323,Denton Diablos
1334306,D'Feeters Kicks Soccer Club
1334307,Southern States SC Stars
1334308,Georgia Revolution FC
1334309,San Fernando Valley FC
1334310,Escondido FC
1334312,Lynchburg FC
1334314,Northern Virginia FC
540876,Ocean City Nor'easters
741370,Lansdowne Yonkers
584940,South Carolina United Bantams
540880,North Carolina Fusion U23
634267,Miami United
1334311,City Soccer FC
540857,Western Mass Pioneers
1334313,Brockton FC United
540889,Des Moines Menace
1128103,Minneapolis City
540887,Tulsa Athletics
839081,Azteca FC
162188,Capital FC
1334315,Contra Costa FC
1334316,Las Vegas Legends FC
1334317,Park City Red Wolves SC
1334312,Lynchburg FC
1334314,Northern Virginia FC
839074,FC Motown
741364,West Chester United
614315,Charlotte Independence
540880,North Carolina Fusion U23
267816,Pittsburgh Riverhounds SC
1240869,Maryland Bobcats FC
540855,Detroit City FC
1130410,Michigan Stars FC
514649,Indy Eleven
1346404,St. Louis City 2
197328,Tampa Bay Rowdies
727433,Brave SC
1121685,Union Omaha
540889,Des Moines Menace
614325,FC Tulsa
540887,Tulsa Athletics
722269,San Antonio FC
1334306,D'Feeters Kicks Soccer Club
1003208,New Mexico United
1334316,Las Vegas Legends FC
1324451,Central Valley Fuego FC
1003209,El Paso Locomotive FC
267813,Orange County SC
1130409,Los Angeles Force
839074,FC Motown
1334654,AC Syracuse Pulse
721896,Miami FC
634267,Miami United
162185,North Carolina FC
722267,Rio Grande Valley FC
614316,Louisville City FC
1004918,Chattanooga Red Wolves SC
540857,Western Mass Pioneers
1334652,Flower City Union
1004919,Forward Madison FC
1128320,Cleveland SC
1334314,Northern Virginia FC
267811,Richmond Kickers
614321,Colorado Springs Switchbacks FC
1324452,Northern Colorado Hailstorm FC
839083,ALBION San Diego
1124827,San Diego Loyal SC
1334657,Bay Cities FC
915808,Monterey Bay FC
584979,FC Tucson
915809,Las Vegas Lights FC
424268,Phoenix Rising FC
1334656,Valley United FC
162183,Charleston Battery
727430,South Georgia Tormenta FC
162182,Rochester New York FC
741370,Lansdowne Yonkers
540884,Chattanooga FC
1003204,Memphis 901 FC
1004920,Greenville Triumph SC
1130413,Oakland Roots SC
1003206,Hartford Athletic
1334280,Oyster Bay United FC
1003207,Birmingham Legion FC
1334307,Southern States SC Stars
1130405,Cal United Strikers
1334309,San Fernando Valley FC
521004,Sacramento Republic FC
162188,Capital FC
267816,Pittsburgh Riverhounds SC
1334652,Flower City Union
721896,Miami FC
540855,Detroit City FC
1003207,Birmingham Legion FC
727430,South Georgia Tormenta FC
1121685,Union Omaha
614325,FC Tulsa
722267,Rio Grande Valley FC
584979,FC Tucson
1130405,Cal United Strikers
1124827,San Diego Loyal SC
1334657,Bay Cities FC
162182,Rochester New York FC
839074,FC Motown
267811,Richmond Kickers
540880,North Carolina Fusion U23
1004919,Forward Madison FC
1004920,Greenville Triumph SC
1003206,Hartford Athletic
197328,Tampa Bay Rowdies
540884,Chattanooga FC
614316,Louisville City FC
1346404,St. Louis City 2
722269,San Antonio FC
1324452,Northern Colorado Hailstorm FC
267813,Orange County SC
424268,Phoenix Rising FC
1003208,New Mexico United
521004,Sacramento Republic FC
1324451,Central Valley Fuego FC
540855,Detroit City FC
614316,Louisville City FC
727430,South Georgia Tormenta FC
267811,Richmond Kickers
162182,Rochester New York FC
1121685,Union Omaha
1324452,Northern Colorado Hailstorm FC
722269,San Antonio FC
1130405,Cal United Strikers
521004,Sacramento Republic FC
424268,Phoenix Rising FC
614316,Louisville City FC
1121685,Union Omaha
521004,Sacramento Republic FC
521004,Sacramento Republic FC
1121685,Union Omaha
521004,Sacramento Republic FC
521004,Sacramento Republic FC
741364,West Chester United
540876,Ocean City Nor'easters
839070,El Farolito SC
1437470,International San Francisco
1437471,Appalachian
540880,North Carolina Fusion U23
1442438,Club de Lyon FC 2
1358095,NONA FC
1358078,Manhattan SC
839074,FC Motown
1268080,Chicago House
1038474,Bavarian SC
1437472,Tennessee Tempo
540889,Des Moines Menace
540887,Tulsa Athletics
824152,Twin City Toucans
1437473,UDA Soccer
1334317,Park City Red Wolves SC
1358114,Project 51O
584973,Crossfire Redmond
540863,Ventura County Fusion
1437474,Capo FC
1128320,Cleveland SC
1358081,Lionsbridge
839076,Jacksonville Armada U23
634267,Miami United
1334275,Hartford City FC
741370,Lansdowne Yonkers
1003206,Hartford Athletic
741370,Lansdowne Yonkers
721896,Miami FC
839076,Jacksonville Armada U23
1358088,One Knoxville SC
1003204,Memphis 901 FC
540855,Detroit City FC
1437091,Gold Star FC Detroit
1334652,Flower City Union
1358078,Manhattan SC
197328,Tampa Bay Rowdies
1358095,NONA FC
162183,Charleston Battery
1437092,Savannah Clovers FC
722269,San Antonio FC
1429354,Club de Lyon FC
1003208,New Mexico United
1437473,UDA Soccer
1130413,Oakland Roots SC
839070,El Farolito SC
614315,Charlotte Independence
1437471,Appalachian
1003205,Loudoun United FC
162185,North Carolina FC
1240869,Maryland Bobcats FC
540876,Ocean City Nor'easters
267816,Pittsburgh Riverhounds SC
162182,Rochester New York FC
1004918,Chattanooga Red Wolves SC
1003207,Birmingham Legion FC
614316,Louisville City FC
1430405,Lexington SC
727430,South Georgia Tormenta FC
722267,Rio Grande Valley FC
540889,Des Moines Menace
540884,Chattanooga FC
514649,Indy Eleven
1130410,Michigan Stars FC
540887,Tulsa Athletics
614325,FC Tulsa
1121685,Union Omaha
1003209,El Paso Locomotive FC
614321,Colorado Springs Switchbacks FC
1324452,Northern Colorado Hailstorm FC
1324451,Central Valley Fuego FC
915808,Monterey Bay FC
915809,Las Vegas Lights FC
1130409,Los Angeles Force
267813,Orange County SC
1437474,Capo FC
521004,Sacramento Republic FC
584973,Crossfire Redmond
1124827,San Diego Loyal SC
839083,ALBION San Diego
424268,Phoenix Rising FC
1004920,Greenville Triumph SC
267811,Richmond Kickers
1128320,Cleveland SC
1004919,Forward Madison FC
1268080,Chicago House
162183,Charleston Battery
614315,Charlotte Independence
267816,Pittsburgh Riverhounds SC
1240869,Maryland Bobcats FC
727430,South Georgia Tormenta FC
540855,Detroit City FC
1003206,Hartford Athletic
1121685,Union Omaha
540887,Tulsa Athletics
915808,Monterey Bay FC
614316,Louisville City FC
1003205,Loudoun United FC
1334652,Flower City Union
1003204,Memphis 901 FC
514649,Indy Eleven
267811,Richmond Kickers
721896,Miami FC
197328,Tampa Bay Rowdies
1003207,Birmingham Legion FC
540884,Chattanooga FC
1268080,Chicago House
722269,San Antonio FC
1324452,Northern Colorado Hailstorm FC
1003208,New Mexico United
424268,Phoenix Rising FC
915809,Las Vegas Lights FC
521004,Sacramento Republic FC
1130413,Oakland Roots SC
1124827,San Diego Loyal SC
267813,Orange County SC
162183,Charleston Battery
267816,Pittsburgh Riverhounds SC
915808,Monterey Bay FC
521004,Sacramento Republic FC
1003205,Loudoun United FC
1003207,Birmingham Legion FC
1003204,Memphis 901 FC
1003208,New Mexico United
267816,Pittsburgh Riverhounds SC
1003207,Birmingham Legion FC
267816,Pittsburgh Riverhounds SC
1003207,Birmingham Legion FC
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
8398,Energie Cottbus
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
161771,Villarreal B
1123073,UD Ibiza
8206,Lugo
8554,Cartagena
8005,Ponferradina
161771,Villarreal B
4032,CD Mirandes
8394,Real Zaragoza
96925,SD Huesca
8554,Cartagena
8206,Lugo
8005,Ponferradina
1123073,UD Ibiza
96925,SD Huesca
8554,Cartagena
8394,Real Zaragoza
4032,CD Mirandes
8206,Lugo
8005,Ponferradina
1123073,UD Ibiza
161771,Villarreal B
161771,Villarreal B
4032,CD Mirandes
8005,Ponferradina
8554,Cartagena
96925,SD Huesca
1123073,UD Ibiza
8394,Real Zaragoza
8206,Lugo
8206,Lugo
8554,Cartagena
161771,Villarreal B
4032,CD Mirandes
1123073,UD Ibiza
8005,Ponferradina
8394,Real Zaragoza
96925,SD Huesca
8554,Cartagena
161771,Villarreal B
8206,Lugo
1123073,UD Ibiza
4032,CD Mirandes
8394,Real Zaragoza
96925,SD Huesca
8005,Ponferradina
1123073,UD Ibiza
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
161771,Villarreal B
8005,Ponferradina
8206,Lugo
8554,Cartagena
4032,CD Mirandes
161771,Villarreal B
8005,Ponferradina
96925,SD Huesca
8554,Cartagena
1123073,UD Ibiza
8206,Lugo
8394,Real Zaragoza
161771,Villarreal B
8005,Ponferradina
1123073,UD Ibiza
96925,SD Huesca
8206,Lugo
8554,Cartagena
8394,Real Zaragoza
4032,CD Mirandes
161771,Villarreal B
8005,Ponferradina
96925,SD Huesca
8554,Cartagena
8206,Lugo
8394,Real Zaragoza
4032,CD Mirandes
1123073,UD Ibiza
8394,Real Zaragoza
161771,Villarreal B
8005,Ponferradina
96925,SD Huesca
4032,CD Mirandes
8206,Lugo
8554,Cartagena
1123073,UD Ibiza
8394,Real Zaragoza
161771,Villarreal B
4032,CD Mirandes
96925,SD Huesca
1123073,UD Ibiza
8005,Ponferradina
8206,Lugo
8554,Cartagena
8394,Real Zaragoza
8005,Ponferradina
96925,SD Huesca
1123073,UD Ibiza
8206,Lugo
4032,CD Mirandes
8554,Cartagena
161771,Villarreal B
8005,Ponferradina
96925,SD Huesca
8394,Real Zaragoza
1123073,UD Ibiza
8206,Lugo
161771,Villarreal B
4032,CD Mirandes
8554,Cartagena
8394,Real Zaragoza
96925,SD Huesca
161771,Villarreal B
8005,Ponferradina
1123073,UD Ibiza
4032,CD Mirandes
8206,Lugo
8554,Cartagena
8005,Ponferradina
96925,SD Huesca
8394,Real Zaragoza
161771,Villarreal B
1123073,UD Ibiza
8206,Lugo
4032,CD Mirandes
8554,Cartagena
96925,SD Huesca
161771,Villarreal B
8005,Ponferradina
4032,CD Mirandes
8394,Real Zaragoza
8206,Lugo
8554,Cartagena
1123073,UD Ibiza
8394,Real Zaragoza
1123073,UD Ibiza
4032,CD Mirandes
161771,Villarreal B
8554,Cartagena
8206,Lugo
96925,SD Huesca
8005,Ponferradina
4032,CD Mirandes
8394,Real Zaragoza
8554,Cartagena
161771,Villarreal B
96925,SD Huesca
8206,Lugo
8005,Ponferradina
1123073,UD Ibiza
161771,Villarreal B
8394,Real Zaragoza
96925,SD Huesca
1123073,UD Ibiza
8005,Ponferradina
8206,Lugo
8554,Cartagena
4032,CD Mirandes
4032,CD Mirandes
8005,Ponferradina
8206,Lugo
8554,Cartagena
161771,Villarreal B
1123073,UD Ibiza
96925,SD Huesca
8394,Real Zaragoza
8005,Ponferradina
161771,Villarreal B
8206,Lugo
8554,Cartagena
8394,Real Zaragoza
4032,CD Mirandes
1123073,UD Ibiza
96925,SD Huesca
8554,Cartagena
96925,SD Huesca
1123073,UD Ibiza
161771,Villarreal B
8394,Real Zaragoza
8005,Ponferradina
4032,CD Mirandes
8206,Lugo
4032,CD Mirandes
8005,Ponferradina
1123073,UD Ibiza
8554,Cartagena
8394,Real Zaragoza
96925,SD Huesca
8206,Lugo
161771,Villarreal B
161771,Villarreal B
96925,SD Huesca
4032,CD Mirandes
8206,Lugo
1123073,UD Ibiza
8554,Cartagena
8394,Real Zaragoza
8005,Ponferradina
96925,SD Huesca
4032,CD Mirandes
161771,Villarreal B
8394,Real Zaragoza
8554,Cartagena
8005,Ponferradina
8206,Lugo
1123073,UD Ibiza
8394,Real Zaragoza
4032,CD Mirandes
161771,Villarreal B
8206,Lugo
8554,Cartagena
96925,SD Huesca
1123073,UD Ibiza
8005,Ponferradina
8554,Cartagena
8206,Lugo
8005,Ponferradina
4032,CD Mirandes
96925,SD Huesca
1123073,UD Ibiza
161771,Villarreal B
8394,Real Zaragoza
161771,Villarreal B
8554,Cartagena
4032,CD Mirandes
1123073,UD Ibiza
96925,SD Huesca
8206,Lugo
8394,Real Zaragoza
8005,Ponferradina
96925,SD Huesca
4032,CD Mirandes
1123073,UD Ibiza
8206,Lugo
8394,Real Zaragoza
8005,Ponferradina
8554,Cartagena
161771,Villarreal B
8206,Lugo
1123073,UD Ibiza
161771,Villarreal B
8394,Real Zaragoza
4032,CD Mirandes
8554,Cartagena
8005,Ponferradina
96925,SD Huesca
1123073,UD Ibiza
8005,Ponferradina
96925,SD Huesca
8394,Real Zaragoza
8206,Lugo
161771,Villarreal B
8554,Cartagena
4032,CD Mirandes
8554,Cartagena
8206,Lugo
1123073,UD Ibiza
8005,Ponferradina
4032,CD Mirandes
8394,Real Zaragoza
161771,Villarreal B
96925,SD Huesca
8394,Real Zaragoza
8554,Cartagena
161771,Villarreal B
96925,SD Huesca
8206,Lugo
8005,Ponferradina
4032,CD Mirandes
1123073,UD Ibiza
8206,Lugo
161771,Villarreal B
8394,Real Zaragoza
1123073,UD Ibiza
96925,SD Huesca
8554,Cartagena
4032,CD Mirandes
8005,Ponferradina
8206,Lugo
8394,Real Zaragoza
8005,Ponferradina
96925,SD Huesca
8554,Cartagena
1123073,UD Ibiza
161771,Villarreal B
4032,CD Mirandes
8394,Real Zaragoza
161771,Villarreal B
8554,Cartagena
8005,Ponferradina
1123073,UD Ibiza
8206,Lugo
4032,CD Mirandes
96925,SD Huesca
1123073,UD Ibiza
8554,Cartagena
4032,CD Mirandes
8005,Ponferradina
8394,Real Zaragoza
8206,Lugo
96925,SD Huesca
161771,Villarreal B
4032,CD Mirandes
96925,SD Huesca
161771,Villarreal B
8005,Ponferradina
1123073,UD Ibiza
8206,Lugo
8394,Real Zaragoza
8554,Cartagena
8206,Lugo
8394,Real Zaragoza
8554,Cartagena
4032,CD Mirandes
96925,SD Huesca
8005,Ponferradina
161771,Villarreal B
1123073,UD Ibiza
1123073,UD Ibiza
8394,Real Zaragoza
8554,Cartagena
4032,CD Mirandes
8206,Lugo
96925,SD Huesca
8005,Ponferradina
161771,Villarreal B
8394,Real Zaragoza
8206,Lugo
161771,Villarreal B
4032,CD Mirandes
1123073,UD Ibiza
96925,SD Huesca
8554,Cartagena
8005,Ponferradina
189624,SD Amorebieta
8394,Real Zaragoza
161771,Villarreal B
8474,Racing de Ferrol
96925,SD Huesca
8554,Cartagena
4032,CD Mirandes
161750,Alcorcon
8554,Cartagena
8394,Real Zaragoza
161750,Alcorcon
8474,Racing de Ferrol
4032,CD Mirandes
189624,SD Amorebieta
161771,Villarreal B
96925,SD Huesca
8554,Cartagena
8394,Real Zaragoza
161771,Villarreal B
161750,Alcorcon
8474,Racing de Ferrol
4032,CD Mirandes
189624,SD Amorebieta
96925,SD Huesca
161750,Alcorcon
8474,Racing de Ferrol
161771,Villarreal B
8554,Cartagena
189624,SD Amorebieta
8394,Real Zaragoza
96925,SD Huesca
4032,CD Mirandes
96925,SD Huesca
8474,Racing de Ferrol
161771,Villarreal B
189624,SD Amorebieta
8554,Cartagena
8394,Real Zaragoza
4032,CD Mirandes
161750,Alcorcon
8394,Real Zaragoza
96925,SD Huesca
161771,Villarreal B
161750,Alcorcon
8554,Cartagena
189624,SD Amorebieta
4032,CD Mirandes
8474,Racing de Ferrol
8554,Cartagena
161750,Alcorcon
96925,SD Huesca
161771,Villarreal B
189624,SD Amorebieta
4032,CD Mirandes
8474,Racing de Ferrol
8394,Real Zaragoza
161771,Villarreal B
161750,Alcorcon
8394,Real Zaragoza
4032,CD Mirandes
189624,SD Amorebieta
8554,Cartagena
96925,SD Huesca
8474,Racing de Ferrol
161750,Alcorcon
161771,Villarreal B
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
8554,Cartagena
8474,Racing de Ferrol
189624,SD Amorebieta
96925,SD Huesca
189624,SD Amorebieta
4032,CD Mirandes
8474,Racing de Ferrol
8554,Cartagena
8394,Real Zaragoza
161750,Alcorcon
161771,Villarreal B
4032,CD Mirandes
8554,Cartagena
8394,Real Zaragoza
161771,Villarreal B
161750,Alcorcon
96925,SD Huesca
189624,SD Amorebieta
8474,Racing de Ferrol
189624,SD Amorebieta
161771,Villarreal B
4032,CD Mirandes
8394,Real Zaragoza
8474,Racing de Ferrol
96925,SD Huesca
161750,Alcorcon
8554,Cartagena
189624,SD Amorebieta
4032,CD Mirandes
8554,Cartagena
96925,SD Huesca
161771,Villarreal B
161750,Alcorcon
8474,Racing de Ferrol
8394,Real Zaragoza
161771,Villarreal B
4032,CD Mirandes
8474,Racing de Ferrol
189624,SD Amorebieta
96925,SD Huesca
161750,Alcorcon
8554,Cartagena
8394,Real Zaragoza
4032,CD Mirandes
8474,Racing de Ferrol
8394,Real Zaragoza
189624,SD Amorebieta
161750,Alcorcon
96925,SD Huesca
161771,Villarreal B
8554,Cartagena
161750,Alcorcon
8394,Real Zaragoza
96925,SD Huesca
189624,SD Amorebieta
8474,Racing de Ferrol
4032,CD Mirandes
8554,Cartagena
161771,Villarreal B
96925,SD Huesca
161771,Villarreal B
8394,Real Zaragoza
8474,Racing de Ferrol
4032,CD Mirandes
189624,SD Amorebieta
8554,Cartagena
161750,Alcorcon
8554,Cartagena
8394,Real Zaragoza
96925,SD Huesca
161750,Alcorcon
4032,CD Mirandes
8474,Racing de Ferrol
189624,SD Amorebieta
161771,Villarreal B
161771,Villarreal B
8394,Real Zaragoza
189624,SD Amorebieta
4032,CD Mirandes
8554,Cartagena
96925,SD Huesca
8474,Racing de Ferrol
161750,Alcorcon
8554,Cartagena
4032,CD Mirandes
161750,Alcorcon
96925,SD Huesca
189624,SD Amorebieta
8394,Real Zaragoza
8474,Racing de Ferrol
161771,Villarreal B
4032,CD Mirandes
8394,Real Zaragoza
96925,SD Huesca
8554,Cartagena
161771,Villarreal B
8474,Racing de Ferrol
189624,SD Amorebieta
161750,Alcorcon
161750,Alcorcon
4032,CD Mirandes
189624,SD Amorebieta
8474,Racing de Ferrol
8554,Cartagena
161771,Villarreal B
96925,SD Huesca
8394,Real Zaragoza
161750,Alcorcon
8394,Real Zaragoza
189624,SD Amorebieta
161771,Villarreal B
8474,Racing de Ferrol
8554,Cartagena
4032,CD Mirandes
96925,SD Huesca
4032,CD Mirandes
161750,Alcorcon
8394,Real Zaragoza
8554,Cartagena
189624,SD Amorebieta
161771,Villarreal B
96925,SD Huesca
8474,Racing de Ferrol
8554,Cartagena
4032,CD Mirandes
161771,Villarreal B
96925,SD Huesca
161750,Alcorcon
8474,Racing de Ferrol
189624,SD Amorebieta
8394,Real Zaragoza
96925,SD Huesca
189624,SD Amorebieta
161771,Villarreal B
161750,Alcorcon
8554,Cartagena
4032,CD Mirandes
8394,Real Zaragoza
8474,Racing de Ferrol
8394,Real Zaragoza
8554,Cartagena
161771,Villarreal B
4032,CD Mirandes
161750,Alcorcon
8474,Racing de Ferrol
96925,SD Huesca
189624,SD Amorebieta
161771,Villarreal B
8394,Real Zaragoza
8474,Racing de Ferrol
161750,Alcorcon
8554,Cartagena
189624,SD Amorebieta
4032,CD Mirandes
96925,SD Huesca
161771,Villarreal B
96925,SD Huesca
8474,Racing de Ferrol
8554,Cartagena
4032,CD Mirandes
8394,Real Zaragoza
189624,SD Amorebieta
161750,Alcorcon
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
8554,Cartagena
8474,Racing de Ferrol
161771,Villarreal B
161750,Alcorcon
189624,SD Amorebieta
8554,Cartagena
161771,Villarreal B
96925,SD Huesca
161750,Alcorcon
4032,CD Mirandes
8474,Racing de Ferrol
8394,Real Zaragoza
189624,SD Amorebieta
161750,Alcorcon
8554,Cartagena
161771,Villarreal B
189624,SD Amorebieta
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
8474,Racing de Ferrol
4032,CD Mirandes
8554,Cartagena
96925,SD Huesca
161750,Alcorcon
189624,SD Amorebieta
